,2025-02-03,[Unaudited Financial Results For Quarter Ended 31.12.24](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=faf8f8b9-0248-47da-8293-61bc97007e34.pdf)
,2024-10-25,[Financial Results For The Quarter And Half Year Ended 30.09.2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=46662fde-6aca-40d0-a7ff-b2538400c5fd.pdf)
,2024-08-07,"[Un-Audited Financial Results For The Quarter Ended 30Th June, 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=03048bce-27f5-488a-ba14-25a2d7ed43ec.pdf)"
,2024-05-15,"[Audited Financial Results For The Quarter And Year Ended 31St March, 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=595fd74f-a19d-4e10-8852-ab3e8d0002b6.pdf)"
,Date,Document
,---,---
,2026-06-02,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=66c466cb-e9fa-4ebb-9b47-40b497f635d1.pdf)
,2026-02-16,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5e1b4fb9-6229-4d41-80d1-6d4c4975d50c.pdf)
,2025-12-02,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8b25bb10-a744-4bee-a9cd-3ca0dd1ac227.pdf)
,2025-08-20,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9ef3f786-fe06-4a35-aef7-69218a053ec3.pdf)
,2025-06-04,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f850a5dc-cd3d-4d75-b171-81484dc0c2b9.pdf)
,2025-02-17,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a98e6037-e270-4199-82fb-4d8bccb766f9.pdf)
,2024-11-12,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=faca3ad3-7d52-48a9-9494-6de64c8ce6e4.pdf)
,2024-08-21,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8646e4f9-d980-4c1f-ad4f-c227a88cf967.pdf)
,2024-05-28,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8df78350-d87f-4ef3-b01d-c339c73c9532.pdf)
,2024-02-22,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=eb6945a3-422e-418a-93e1-2a4dbf3dbce7.pdf)
,Date,Document
,---,---
,2026-05-27,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ae523ca7-e933-4ec4-af04-6c514eccddbb.pdf)
,2025-11-25,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=09957902-9af7-4f6d-896a-89e23f8d33eb.pdf)
,2025-05-29,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=64333213-3419-4653-a910-0a7256bd5051.pdf)
,Date,Document
,---,---
,Nov 2025,[Concall - Nov 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/09957902-9af7-4f6d-896a-89e23f8d33eb.pdf)
,Nov 2022,[Concall - Nov 2022](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9b15b7f7-cad9-4118-809f-f46ea6bb8ff1.pdf)
,Nov 2022,[Concall - Nov 2022](https://www.bseindia.com/xml-data/corpfiling/AttachHis/9b15b7f7-cad9-4118-809f-f46ea6bb8ff1.pdf)
,May 2026,[Concall - May 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/ae523ca7-e933-4ec4-af04-6c514eccddbb.pdf)
,May 2026,[Concall - May 2026](https://www.bseindia.com/xml-data/corpfiling/AttachLive/ae523ca7-e933-4ec4-af04-6c514eccddbb.pdf)
,Jan 2024,[Concall - Jan 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bc812425-16c7-4d9e-8489-5d369ef69599.pdf)
,Jan 2024,[Concall - Jan 2024](https://www.bseindia.com/xml-data/corpfiling/AttachHis/bc812425-16c7-4d9e-8489-5d369ef69599.pdf)
,Feb 2026,[Concall - Feb 2026](https://nsearchives.nseindia.com/corporate/NLCINDIA_16022026185558_Transcripts10022026Signed.pdf)
,Date,Document
,---,---
,from bse,[Annual Report 2025 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/3820278f-a17a-467b-b3dd-aca7902cc966.pdf)
,from bse,[Annual Report 2024 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/2683fb6f-c4b1-4f9a-8e7d-302c41933a40.pdf)
,from bse,[Annual Report 2023 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/f295bf95-d985-4188-b22a-0f6e94a8b82d.pdf)
,Date,Document
,---,---
,2022-11-14,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8013d792-25b9-4e43-95a4-d4d3a821780f.pdf)
